0.0	0.0	1.0	0
0.22	0.0484	0.98 0
0.3	0.09	0.4 0
0.4	0.16	0.125	0
0.6	0.36	0.0649	0
0.8	0.64	0.0048	0
0.9	0.83	0.0	0
1.0	1.0	0.0	0
