time = 1
4502.32	0	0.0727311	0.927269	209.463
4999.84	0	2.98857e-005	0.99997	250.228
5000	0	4.55589e-009	1	250.241
5000	0	7.5978e-013	1	250.241
5000	0	1.7057e-016	1	250.241
5000	0	0	1	250.241
5000	0	0	1	250.241
5000	0	0.05	0.95	250.241
5000	0	0	1	250.241
5000	0	0	1	250.241
5000	0	0	1	250.241
5000	0	0	1	250.241
5000	0	0	1	250.241
5000	0	0	1	250.241
5000	0	0	1	250.241
5000	0	0	1	250.241
5000	0	0	1	250.241
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
5000	0	0	1	250.24
time = 3.5
4502.32	0	0.0727311	0.927269	209.463
4999.84	0	2.98857e-005	0.99997	250.228
5000	0	4.55589e-009	1	250.241
5000	0	7.5978e-013	1	250.241
5000	0	1.7057e-016	1	250.241
5000	0	0	1	250.241
5000	0	0	1	250.241
5000	0	0.05	0.95	250.241
5000	0	0	1	250.241
5000	0	0	1	250.241
5000	0	0	1	250.241
5000	0	0	1	250.241
5000	0	0	1	250.241
5000	0	0	1	250.241
5000	0	0	1	250.241
5000	0	0	1	250.241
